1;415;22;197;1;simples;2;2;0;qualquer;1
1;426;27;197;1;simples;2;2;0;qualquer;1
1;74;28;197;1;simples;2;2;0;qualquer;1
1;474;14;198;1;simples;2;2;0;qualquer;1
1;474;14;199;1;simples;2;2;0;qualquer;1
1;474;14;200;1;simples;2;2;0;qualquer;1
1;474;14;201;1;simples;2;2;0;qualquer;1
1;474;14;202;1;simples;2;2;0;qualquer;1
1;474;14;203;1;simples;2;2;0;qualquer;1
1;474;14;204;1;simples;2;2;0;qualquer;1
1;474;14;205;1;simples;2;2;0;qualquer;1
1;474;14;206;1;simples;2;2;0;qualquer;1
1;74;1;209;1;simples;2;2;0;qualquer;1
1;514;4;209;1;simples;2;2;0;qualquer;1
1;374;5;209;1;simples;2;2;0;qualquer;1
1;415;22;209;1;simples;2;2;0;qualquer;1
1;426;27;209;1;simples;2;2;0;qualquer;1
1;433;28;209;1;simples;2;2;0;qualquer;1
